UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rad/s],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF
1296,L48475,0,298.7,309.8,146.817096677763,54.3,128,0,0,0,0,0,0
1297,L48476,0,298.7,309.9,169.7507230489685,34.1,130,0,0,0,0,0,0
1298,L48477,0,298.8,309.9,149.53981031087415,42.4,132,0,0,0,0,0,0
1299,M16158,1,298.7,309.8,140.63863112570306,53.6,134,0,0,0,0,0,0
1300,M16159,1,298.7,309.9,152.68140296446393,40.2,137,0,0,0,0,0,0
1301,L48480,0,298.7,309.8,138.43951626819023,57.0,140,0,0,0,0,0,0
1302,L48481,0,298.7,309.9,155.29939684245542,32.8,142,0,0,0,0,0,0
1304,L48483,0,298.7,309.9,166.818569905618,42.5,146,0,0,0,0,0,0
1305,L48484,0,298.8,310.0,219.7020462410462,19.6,148,0,0,0,0,0,0
1306,L48485,0,298.8,310.0,175.09143056007116,30.4,150,0,0,0,0,0,0
1307,L48486,0,298.8,310.0,155.7182758629341,41.4,152,0,0,0,0,0,0
1308,L48487,0,298.8,310.0,149.01621153527586,42.1,154,0,0,0,0,0,0
1309,L48488,0,298.9,310.1,183.25957145940458,25.0,156,0,0,0,0,0,0
1310,L48489,0,298.9,310.2,173.20647496791725,31.1,158,0,0,0,0,0,0
1311,L48490,0,298.9,310.2,156.87019316925034,50.2,160,0,0,0,0,0,0
1312,L48491,0,298.9,310.1,166.19025137490004,30.2,162,0,0,0,0,0,0
1313,L48492,0,298.9,310.1,154.25219929125885,42.6,164,0,0,0,0,0,0
1314,L48493,0,298.9,310.2,142.31414720761762,56.9,166,0,0,0,0,0,0
1315,M16174,1,299.0,310.3,171.2167996206437,34.5,168,0,0,0,0,0,0
1316,L48495,0,299.0,310.3,159.17402778188284,45.0,171,0,0,0,0,0,0
1317,L48496,0,299.0,310.3,157.8126709653273,36.7,173,0,0,0,0,0,0
1318,L48497,0,299.0,310.3,149.53981031087415,46.3,175,0,0,0,0,0,0
1319,M16178,1,299.0,310.3,165.66665259930176,33.3,177,0,0,0,0,0,0
1320,L48499,0,299.0,310.3,202.0044076258237,24.4,180,0,0,0,0,0,0
1321,M16180,1,299.0,310.3,161.26842288427605,38.1,182,0,0,0,0,0,0
1322,L48501,0,298.9,310.2,142.6283064729766,53.0,185,0,0,0,0,0,0
1323,H30736,2,298.9,310.1,152.053084433746,49.9,187,0,0,0,0,0,0
1324,L48503,0,298.9,310.1,142.52358671785697,51.7,192,0,0,0,0,0,0
1325,M16184,1,298.8,310.1,130.1666556137371,74.5,194,1,0,0,1,1,0
1326,H30739,2,298.8,310.1,164.09585627250686,36.8,197,0,0,0,0,0,0
1327,L48506,0,298.9,310.2,147.75957447383993,46.5,202,0,0,0,0,0,0
1328,L48507,0,298.8,310.2,189.96163578706282,26.8,204,0,0,0,0,0,0
1329,M16188,1,298.8,310.1,180.01325905069515,28.8,206,0,0,0,0,0,0
1330,H30743,2,298.8,310.2,174.1489527639942,30.4,209,0,0,0,0,0,0
1331,L48510,0,298.9,310.2,177.60470468294298,30.2,214,0,0,0,0,0,0
1332,H30745,2,298.9,310.2,185.45868631691746,26.8,216,0,0,0,0,0,0
1333,L48512,0,299.0,310.3,195.61650256352445,24.0,221,0,0,0,0,0,0
1334,M16193,1,299.0,310.3,163.1533784764299,35.4,223,0,0,0,0,0,0
1335,L48514,0,299.0,310.4,142.94246573833559,49.1,226,1,0,0,0,1,0
1336,L48515,0,299.0,310.4,143.57078426905355,53.8,228,1,0,0,0,1,0
1337,L48516,0,298.9,310.3,165.77137235442143,32.6,230,0,0,0,0,0,0
1338,H30751,2,298.7,310.2,168.9129650080112,36.0,0,0,0,0,0,0,0
1339,L48518,0,298.6,310.1,180.22269856093448,27.2,5,0,0,0,0,0,0
1340,M16199,1,298.6,310.2,174.6725515395925,31.5,7,0,0,0,0,0,0
1341,L48520,0,298.6,310.2,164.30529578274619,36.3,10,0,0,0,0,0,0
1342,M16201,1,298.6,310.2,139.0678347989082,50.5,12,0,0,0,0,0,0
1343,M16202,1,298.6,310.1,167.13272917097697,33.0,15,0,0,0,0,0,0
1344,L48523,0,298.5,310.2,175.51030958054977,32.7,18,0,0,0,0,0,0
1345,L48524,0,298.5,310.1,189.43803701146453,28.9,20,0,0,0,0,0,0
1346,L48525,0,298.5,310.0,188.91443823586624,26.1,22,0,0,0,0,0,0
1347,L48526,0,298.6,310.1,160.5353845984384,33.9,24,0,0,0,0,0,0
1348,L48527,0,298.7,310.2,179.8038195404558,27.3,26,0,0,0,0,0,0
1349,L48528,0,298.7,310.2,142.73302622809626,45.5,28,0,0,0,0,0,0
1350,L48529,0,298.7,310.2,146.817096677763,45.9,30,0,0,0,0,0,0
1351,L48530,0,298.7,310.2,150.37756835183143,47.5,32,0,0,0,0,0,0
1352,L48531,0,298.7,310.2,159.69762655748116,43.7,34,0,0,0,0,0,0
1353,M16212,1,298.7,310.2,167.3421686812163,33.3,36,0,0,0,0,0,0
1354,M16213,1,298.6,310.1,151.21532639278868,48.1,39,0,0,0,0,0,0
1355,L48534,0,298.6,310.0,139.69615332962613,48.0,42,0,0,0,0,0,0
1356,M16215,1,298.6,310.0,176.03390835614806,35.5,44,0,0,0,0,0,0
1357,L48536,0,298.6,309.9,166.818569905618,37.4,47,0,0,0,0,0,0
1358,L48537,0,298.6,309.9,152.99556222982292,45.7,49,0,0,0,0,0,0
1359,M16218,1,298.7,310.1,177.29054541758398,31.9,51,0,0,0,0,0,0
1360,L48539,0,298.7,310.2,147.02653618800232,50.3,54,0,0,0,0,0,0
1361,H30774,2,298.8,310.2,178.75662198925923,27.6,56,0,0,0,0,0,0
1362,M16221,1,298.6,310.1,152.68140296446393,41.9,61,0,0,0,0,0,0
1363,L48542,0,298.6,310.0,158.85986851652387,41.2,64,0,0,0,0,0,0
1364,L48543,0,298.7,310.1,150.06340908647243,54.6,66,0,0,0,0,0,0
1365,L48544,0,298.7,310.2,163.9911365173872,33.1,68,0,0,0,0,0,0
1366,L48545,0,298.7,310.1,175.51030958054977,33.5,70,0,0,0,0,0,0
1367,M16226,1,298.7,310.1,143.25662500369455,56.8,72,0,0,0,0,0,0
1368,M16227,1,298.8,310.2,165.5619328441821,37.5,75,0,0,0,0,0,0
1369,H30782,2,298.8,310.3,178.8613417443789,27.1,78,0,0,0,0,0,0
1370,M16229,1,298.7,310.3,155.08995733221613,41.5,83,0,0,0,0,0,0
1371,L48550,0,298.7,310.3,151.94836467862632,40.0,86,0,0,0,0,0,0
1372,M16231,1,298.7,310.3,156.55603390389135,38.7,88,0,0,0,0,0,0
1373,M16232,1,298.8,310.3,164.72417480322483,41.8,91,0,0,0,0,0,0
1374,M16233,1,298.8,310.3,143.04718549345526,59.0,94,0,0,0,0,0,0
1375,L48554,0,298.8,310.3,162.62977970083162,36.8,97,0,0,0,0,0,0
1376,M16235,1,298.8,310.3,160.01178582284012,37.1,99,0,0,0,0,0,0
1377,M16236,1,298.8,310.2,159.90706606772045,31.2,102,0,0,0,0,0,0
1378,L48557,0,298.8,310.2,152.99556222982292,46.7,105,0,0,0,0,0,0
1379,H30792,2,298.8,310.2,152.36724369910496,44.9,107,0,0,0,0,0,0
1380,L48559,0,298.7,310.1,169.64600329384882,34.8,112,0,0,0,0,0,0
1381,L48560,0,298.7,310.1,187.02948264371236,27.7,114,0,0,0,0,0,0
1382,M16241,1,298.8,310.2,165.77137235442143,35.7,116,0,0,0,0,0,0
1383,L48562,0,298.8,310.1,173.10175521279757,30.3,119,0,0,0,0,0,0
1384,M16243,1,298.9,310.2,139.38199406426713,49.0,121,0,0,0,0,0,0
1385,L48564,0,298.9,310.3,155.4041165975751,43.8,124,0,0,0,0,0,0
1386,M16245,1,298.9,310.2,167.8657674568146,36.1,126,0,0,0,0,0,0
1387,L48566,0,298.9,310.2,151.32004614790836,40.0,129,0,0,0,0,0,0
1388,L48567,0,298.9,310.1,190.90411358313978,26.1,131,0,0,0,0,0,0
1389,H30802,2,298.9,310.1,156.1371548834127,45.3,133,0,0,0,0,0,0
1390,L48569,0,298.9,310.2,160.5353845984384,42.8,138,0,0,0,0,0,0
1391,L48570,0,298.9,310.2,147.5501349636006,54.8,140,0,0,0,0,0,0
1392,L48571,0,298.9,310.2,286.6179697625088,8.8,142,1,0,0,1,0,0
1393,M16252,1,299.0,310.3,156.4513141487717,46.6,144,0,0,0,0,0,0
1394,L48573,0,299.1,310.4,166.92328966073768,33.3,147,0,0,0,0,0,0
1395,L48574,0,299.1,310.4,159.90706606772045,44.0,149,0,0,0,0,0,0
1396,L48575,0,299.1,310.4,152.053084433746,39.7,151,0,0,0,0,0,0
1397,L48576,0,299.0,310.3,155.29939684245542,39.2,153,0,0,0,0,0,0
1398,L48577,0,299.1,310.2,164.30529578274619,38.2,155,0,0,0,0,0,0
1399,L48578,0,299.1,310.3,154.14747953613917,46.6,157,0,0,0,0,0,0
1400,L48579,0,299.0,310.2,160.5353845984384,43.5,159,0,0,0,0,0,0
1401,H30814,2,298.9,310.1,143.04718549345526,62.7,161,0,0,0,0,0,0
1402,H30815,2,298.9,310.2,160.43066484331877,37.7,166,0,0,0,0,0,0
1403,M16262,1,298.9,310.1,137.49703847211327,56.8,171,0,0,0,0,0,0
1404,L48583,0,299.0,310.2,143.67550402417322,48.0,174,0,0,0,0,0,0
1405,M16264,1,298.9,310.1,162.83921921107094,40.6,176,0,0,0,0,0,0
1406,L48585,0,298.9,310.1,145.97933863680572,42.7,179,0,0,0,0,0,0
1407,L48586,0,298.9,310.1,151.0058868825494,48.0,181,0,0,0,0,0,0
1408,L48587,0,298.9,310.0,163.7816970071479,33.8,183,0,0,0,0,0,0
1409,L48588,0,298.9,310.0,152.053084433746,48.9,185,0,0,0,0,0,0
1410,L48589,0,298.9,310.1,153.5191610054212,42.5,187,0,0,0,0,0,0
1411,M16270,1,298.9,310.1,153.83332027078018,53.2,189,0,0,0,0,0,0
1412,L48591,0,298.9,310.1,203.5752039526186,23.4,192,0,0,0,0,0,0
1413,M16272,1,298.8,309.9,148.17845349431857,53.2,194,0,0,0,0,0,0
1414,M16273,1,298.7,309.8,160.01178582284012,36.7,197,0,0,0,0,0,0
1415,M16274,1,298.7,309.8,164.41001553786586,42.1,200,0,0,0,0,0,0
1416,L48595,0,298.7,309.9,169.33184402848985,33.0,203,0,0,0,0,0,0
1417,M16276,1,298.7,309.9,218.1312499142513,18.2,205,0,0,0,0,0,0
1418,L48597,0,298.7,309.9,161.3731426393957,38.5,208,0,0,0,0,0,0
1419,L48598,0,298.8,309.9,138.23007675795088,47.4,210,0,0,0,0,0,0
1420,L48599,0,298.7,309.8,141.79054843201934,53.3,212,1,0,0,0,1,0
1421,M16280,1,298.8,309.9,156.55603390389135,35.2,214,0,0,0,0,0,0
1422,L48601,0,298.7,309.8,166.3996908851394,31.8,217,0,0,0,0,0,0
1423,L48602,0,298.7,309.8,160.22122533307945,35.5,0,0,0,0,0,0,0
1424,L48603,0,298.7,309.8,161.16370312915637,33.4,2,0,0,0,0,0,0
1425,L48604,0,298.7,309.7,153.1002819849426,46.8,4,0,0,0,0,0,0
1426,L48605,0,298.6,309.7,141.99998794225863,54.0,6,0,0,0,0,0,0
1427,M16286,1,298.7,309.7,169.85544280408814,34.6,8,0,0,0,0,0,0
1428,L48607,0,298.7,309.8,145.97933863680572,40.3,11,0,0,0,0,0,0
1429,L48608,0,298.8,309.9,164.2005760276265,33.7,13,0,0,0,0,0,0
1430,M16289,1,298.9,310.0,152.47196345422464,43.8,15,0,0,0,0,0,0
1431,L48610,0,298.9,310.0,144.30382255489116,49.3,18,0,0,0,0,0,0
1432,M16291,1,298.9,309.9,147.02653618800232,41.4,20,0,0,0,0,0,0
1433,L48612,0,298.8,309.8,150.4822881069511,42.8,23,0,0,0,0,0,0
1434,L48613,0,298.8,309.8,142.73302622809626,44.0,25,0,0,0,0,0,0
1435,M16294,1,298.8,309.8,144.1991027997715,49.6,27,0,0,0,0,0,0
1436,H30849,2,298.8,309.9,159.80234631260083,42.1,30,0,0,0,0,0,0
1437,H30850,2,298.8,309.8,158.12683023068624,44.2,35,0,0,0,0,0,0
1439,L48618,0,298.8,309.9,155.19467708733578,39.1,45,0,0,0,0,0,0
1440,M16299,1,298.8,309.8,160.6401043535581,37.0,47,0,0,0,0,0,0
1441,M16300,1,298.8,309.9,182.31709366332768,27.7,50,0,0,0,0,0,0
1442,L48621,0,298.8,309.9,162.31562043547265,38.8,53,0,0,0,0,0,0
1443,M16302,1,298.8,310.0,155.61355610781442,38.5,55,0,0,0,0,0,0
1444,L48623,0,298.9,310.1,167.76104770169496,38.2,58,0,0,0,0,0,0
1445,L48624,0,299.0,310.2,154.67107831173746,37.9,60,0,0,0,0,0,0
1446,L48625,0,299.0,310.1,169.4365637836095,29.2,62,0,0,0,0,0,0
1447,M16306,1,299.0,310.2,170.4837613348061,35.8,64,0,0,0,0,0,0
1448,M16307,1,299.0,310.3,174.04423300887453,33.6,67,0,0,0,0,0,0
1449,M16308,1,299.0,310.3,173.52063423327624,31.0,70,0,0,0,0,0,0
1450,H30863,2,299.0,310.4,175.61502933566945,30.8,73,0,0,0,0,0,0
1451,M16310,1,299.0,310.3,151.52948565814768,39.9,78,0,0,0,0,0,0
1452,L48631,0,298.9,310.4,191.74187162409703,25.4,81,0,0,0,0,0,0
1453,L48632,0,299.0,310.3,165.87609210954108,34.4,83,0,0,0,0,0,0
1454,L48633,0,299.1,310.4,151.84364492350664,40.9,85,0,0,0,0,0,0
1455,L48634,0,299.1,310.4,149.53981031087415,46.9,87,0,0,0,0,0,0
1456,L48635,0,299.0,310.4,144.7227015753698,53.0,89,0,0,0,0,0,0
1457,L48636,0,299.0,310.3,157.1843524346093,43.0,91,0,0,0,0,0,0
1458,L48637,0,299.0,310.3,154.46163880149817,42.4,93,0,0,0,0,0,0
1459,L48638,0,298.9,310.3,142.8377459832159,54.0,95,0,0,0,0,0,0
1460,L48639,0,299.0,310.3,154.14747953613917,36.1,97,0,0,0,0,0,0
1461,L48640,0,299.0,310.3,150.4822881069511,47.8,99,0,0,0,0,0,0
1462,L48641,0,298.9,310.2,156.1371548834127,45.1,101,0,0,0,0,0,0
1463,L48642,0,298.9,310.2,178.65190223413956,27.6,103,0,0,0,0,0,0
1464,L48643,0,298.8,310.1,168.28464647729325,39.5,105,0,0,0,0,0,0
1465,L48644,0,298.8,310.0,147.86429422895958,46.3,107,0,0,0,0,0,0
1466,L48645,0,298.7,309.8,161.89674141499398,40.9,109,0,0,0,0,0,0
1467,L48646,0,298.7,309.8,142.94246573833559,50.5,111,0,0,0,0,0,0
1468,L48647,0,298.6,309.8,161.6873019047547,30.2,113,0,0,0,0,0,0
1469,M16328,1,298.6,309.8,148.59733251479722,44.9,115,0,0,0,0,0,0
1470,L48649,0,298.6,309.8,156.76547341413067,41.6,118,0,0,0,0,0,0
1471,L48650,0,298.5,309.7,150.4822881069511,42.6,120,0,0,0,0,0,0
1472,L48651,0,298.5,309.6,148.80677202503654,53.6,122,0,0,0,0,0,0
1473,M16332,1,298.5,309.6,150.58700786207075,44.5,124,0,0,0,0,0,0
1474,M16333,1,298.5,309.5,137.7064779823526,48.9,127,0,0,0,0,0,0
1475,M16334,1,298.5,309.5,143.04718549345526,61.9,130,0,0,0,0,0,0
1476,M16335,1,298.4,309.5,159.0693080267632,35.4,133,0,0,0,0,0,0
1477,L48656,0,298.4,309.5,177.1858256624643,28.3,136,0,0,0,0,0,0
1478,L48657,0,298.3,309.4,164.41001553786586,35.6,138,0,0,0,0,0,0
1479,L48658,0,298.3,309.4,164.2005760276265,35.8,140,0,0,0,0,0,0
1480,L48659,0,298.2,309.3,141.89526818713898,43.8,142,0,0,0,0,0,0
1481,M16340,1,298.2,309.3,215.30381652602048,18.7,144,0,0,0,0,0,0
1482,M16341,1,298.2,309.2,139.4867138193868,60.2,147,0,0,0,0,0,0
1483,M16342,1,298.1,309.1,151.63420541326735,52.5,150,0,0,0,0,0,0
1484,L48663,0,298.0,308.9,165.24777357882311,35.6,153,0,0,0,0,0,0
1485,M16344,1,298.0,309.0,163.57225749690858,39.2,155,0,0,0,0,0,0
1486,M16345,1,298.1,309.0,206.9262361164477,19.3,158,0,0,0,0,0,0
1487,M16346,1,298.2,309.2,159.59290680236148,34.6,161,0,0,0,0,0,0
1488,L48667,0,298.2,309.1,149.64453006599382,48.5,164,0,0,0,0,0,0
1489,L48668,0,298.2,309.1,164.2005760276265,36.3,166,0,0,0,0,0,0
1490,M16349,1,298.2,309.0,180.43213807117377,26.6,168,0,0,0,0,0,0
1491,L48670,0,298.2,309.0,140.42919161546376,43.8,171,0,0,0,0,0,0
1492,M16351,1,298.1,308.9,141.68582867689966,46.2,173,0,0,0,0,0,0
1493,M16352,1,298.0,308.7,154.8805178219768,58.5,176,1,0,0,1,0,0
1494,L48673,0,298.0,308.8,156.66075365901102,44.9,179,0,0,0,0,0,0
1495,M16354,1,298.0,308.7,144.1991027997715,48.5,181,0,0,0,0,0,0
1496,H30909,2,297.9,308.5,144.82742133048947,44.6,184,0,0,0,0,0,0
1497,L48676,0,298.0,308.7,132.7846494917286,69.4,189,1,0,0,1,1,0
1498,L48677,0,298.0,308.7,170.58848108992575,34.3,191,0,0,0,0,0,0
1499,L48678,0,298.0,308.8,187.448361664191,27.2,193,0,0,0,0,0,0
1500,M16359,1,298.1,308.8,231.01177979396945,16.3,195,0,0,0,0,0,0
1501,M16360,1,298.0,308.7,220.01620550640519,17.4,198,0,0,0,0,0,0
1502,M16361,1,298.0,308.7,150.37756835183143,48.2,201,0,0,0,0,0,0
1503,L48682,0,298.0,308.7,153.1002819849426,48.2,204,0,0,0,0,0,0
1504,L48683,0,298.0,308.7,185.45868631691746,26.2,206,0,0,0,0,0,0
1505,L48684,0,298.0,308.7,157.70795121020763,47.0,208,0,0,0,0,0,0
1506,L48685,0,298.0,308.7,170.27432182456678,36.7,210,0,0,0,0,0,0
1507,L48686,0,298.0,308.8,168.59880574265222,33.7,212,0,0,0,0,0,0
1508,M16367,1,298.0,308.6,144.09438304465183,55.7,214,0,0,0,0,0,0
1509,M16368,1,298.0,308.6,157.8126709653273,37.3,217,0,0,0,0,0,0
1510,L48689,0,298.0,308.5,149.64453006599382,37.7,220,1,1,0,0,0,0
1511,M16370,1,298.1,308.7,162.00146117011366,38.9,0,0,0,0,0,0,0
1512,L48691,0,298.1,308.7,171.94983790648132,30.3,3,0,0,0,0,0,0
1513,H30926,2,298.0,308.7,157.39379194484863,36.3,5,0,0,0,0,0,0
1514,L48693,0,298.1,308.7,164.2005760276265,32.9,10,0,0,0,0,0,0
1515,M16374,1,298.1,308.8,170.4837613348061,37.6,12,0,0,0,0,0,0
1516,M16375,1,298.2,308.9,169.0176847631309,35.5,15,0,0,0,0,0,0
1517,L48696,0,298.2,308.9,133.83184704292518,54.0,18,0,0,0,0,0,0
1518,M16377,1,298.2,308.9,147.44541520848094,38.8,20,0,0,0,0,0,0
1519,H30932,2,298.2,309.0,143.57078426905355,55.7,23,0,0,0,0,0,0
1520,M16379,1,298.2,308.9,158.3362697409256,38.5,28,0,0,0,0,0,0
1521,L48700,0,298.3,309.1,154.14747953613917,40.1,31,0,0,0,0,0,0
1522,M16381,1,298.2,308.9,165.98081186466072,34.3,33,0,0,0,0,0,0
1523,H30936,2,298.2,309.0,163.57225749690858,37.7,36,0,0,0,0,0,0
1524,L48703,0,298.3,309.0,159.0693080267632,36.9,41,0,0,0,0,0,0
1525,L48704,0,298.2,309.0,167.6563279465753,35.8,43,0,0,0,0,0,0
1526,L48705,0,298.2,309.0,256.45868028804676,13.8,45,0,0,0,0,0,0
1527,L48706,0,298.1,309.0,187.134202398832,27.6,47,0,0,0,0,0,0
1528,H30941,2,298.1,309.1,149.22565104551515,44.5,49,0,0,0,0,0,0
1529,L48708,0,298.1,309.0,163.25809823154958,34.0,54,0,0,0,0,0,0
1530,L48709,0,298.1,309.0,163.04865872131026,36.0,56,0,0,0,0,0,0
1531,L48710,0,298.1,309.0,156.76547341413067,40.5,58,0,0,0,0,0,0
1532,H30945,2,298.1,309.0,150.58700786207075,41.4,60,0,0,0,0,0,0
1533,M16392,1,298.1,308.9,148.3878930045579,39.2,65,0,0,0,0,0,0
1534,M16393,1,298.0,308.9,140.21975210522444,51.4,68,0,0,0,0,0,0
1535,L48714,0,298.0,308.8,183.99260974524222,29.1,71,0,0,0,0,0,0
1536,L48715,0,298.0,308.8,165.5619328441821,36.1,73,0,0,0,0,0,0
1537,M16396,1,298.2,308.9,138.85839528866885,54.4,75,0,0,0,0,0,0
1538,M16397,1,298.4,309.1,153.62388076054089,39.6,78,0,0,0,0,0,0
1539,L48718,0,298.4,309.1,188.28611970514828,29.6,81,0,0,0,0,0,0
1540,M16399,1,298.5,309.2,151.73892516838703,46.4,83,0,0,0,0,0,0
1541,M16400,1,298.4,309.1,159.69762655748116,39.3,86,0,0,0,0,0,0
1542,L48721,0,298.4,309.0,241.2743157956961,15.1,89,0,0,0,0,0,0
1543,L48722,0,298.3,308.9,144.40854231001083,54.7,91,0,0,0,0,0,0
1544,L48723,0,298.4,308.9,170.4837613348061,34.9,93,0,0,0,0,0,0
1545,L48724,0,298.4,309.0,154.35691904637852,52.7,95,0,0,0,0,0,0
1546,M16405,1,298.4,309.0,161.6873019047547,38.8,97,0,0,0,0,0,0
1547,L48726,0,298.4,308.9,145.66517937144675,48.4,100,0,0,0,0,0,0
1548,L48727,0,298.3,308.9,141.16222990130137,55.5,102,0,0,0,0,0,0
1549,M16408,1,298.3,308.8,141.26694965642102,52.1,104,0,0,0,0,0,0
1550,L48729,0,298.4,308.9,178.65190223413956,29.5,107,0,0,0,0,0,0
1551,L48730,0,298.4,308.9,171.5309588860027,32.4,109,0,0,0,0,0,0
1552,L48731,0,298.4,308.8,152.68140296446393,40.1,111,0,0,0,0,0,0
1553,L48732,0,298.5,308.9,186.50588386811404,27.8,113,0,0,0,0,0,0
1554,L48733,0,298.5,308.8,139.4867138193868,59.1,115,0,0,0,0,0,0
1555,M16414,1,298.4,308.7,165.87609210954108,31.7,117,0,0,0,0,0,0
1556,L48735,0,298.4,308.6,156.1371548834127,42.0,120,0,0,0,0,0,0
1557,H30970,2,298.4,308.5,146.39821765728436,47.1,122,0,0,0,0,0,0
1558,L48737,0,298.3,308.4,165.98081186466072,30.6,127,0,0,0,0,0,0
1559,M16418,1,298.2,308.3,154.5663585566178,43.5,129,0,0,0,0,0,0
1560,L48739,0,298.2,308.3,152.68140296446393,41.8,132,0,0,0,0,0,0
1561,M16420,1,298.2,308.4,158.12683023068624,39.9,134,0,0,0,0,0,0
1562,L48741,0,298.2,308.4,145.35102010608776,53.8,137,0,0,0,0,0,0
1563,L48742,0,298.2,308.3,232.05897734516606,16.8,139,0,0,0,0,0,0
1564,L48743,0,298.2,308.3,146.817096677763,51.0,141,0,0,0,0,0,0
1565,M16424,1,298.0,308.2,218.86428820008894,19.0,143,0,0,0,0,0,0
1566,L48745,0,298.0,308.2,152.7861227195836,42.1,146,0,0,0,0,0,0
1567,M16426,1,298.0,308.1,146.92181643288265,44.8,148,0,0,0,0,0,0
1568,L48747,0,298.1,308.2,159.2787475370025,39.3,151,0,0,0,0,0,0
1569,L48748,0,298.2,308.2,147.3406954533613,47.1,153,0,0,0,0,0,0
1570,M16429,1,298.1,308.2,173.20647496791725,35.3,155,0,0,0,0,0,0
1571,L48750,0,298.2,308.4,152.053084433746,43.5,158,0,0,0,0,0,0
1572,L48751,0,298.3,308.4,160.01178582284012,37.3,160,0,0,0,0,0,0
1573,L48752,0,298.2,308.3,128.8052987971815,59.6,162,0,0,0,0,0,0
1574,L48753,0,298.2,308.2,153.5191610054212,42.4,164,0,0,0,0,0,0
1575,L48754,0,298.2,308.2,154.77579806685713,50.1,166,0,0,0,0,0,0
1576,L48755,0,298.2,308.3,215.40853628114016,18.0,168,0,0,0,0,0,0
1577,L48756,0,298.3,308.4,156.03243512829306,41.7,170,0,0,0,0,0,0
1578,L48757,0,298.3,308.4,155.4041165975751,43.4,172,0,0,0,0,0,0
1579,L48758,0,298.3,308.4,166.818569905618,37.0,174,0,0,0,0,0,0
1580,L48759,0,298.3,308.3,151.21532639278868,43.8,176,0,0,0,0,0,0
1581,M16440,1,298.3,308.4,151.21532639278868,47.5,178,0,0,0,0,0,0
1582,M16441,1,298.2,308.3,163.36281798666923,33.0,181,0,0,0,0,0,0
1583,H30996,2,298.1,308.3,160.22122533307945,42.0,184,0,0,0,0,0,0
1584,L48763,0,298.2,308.4,137.1828792067543,61.0,189,1,0,0,0,1,0
1585,M16444,1,298.2,308.3,171.63567864112238,33.3,191,0,0,0,0,0,0
1586,L48765,0,298.2,308.3,146.60765716752366,48.7,194,0,0,0,0,0,0
1587,M16446,1,298.3,308.4,155.61355610781442,44.2,196,0,0,0,0,0,0
1588,M16447,1,298.2,308.3,151.63420541326735,43.3,199,0,0,0,0,0,0
1589,L48768,0,298.2,308.3,176.7669466419857,32.0,202,0,0,0,0,0,0
1590,M16449,1,298.1,308.3,152.15780418886564,41.5,204,0,0,0,0,0,0
1591,L48770,0,298.2,308.4,156.76547341413067,37.7,207,0,0,0,0,0,0
1592,L48771,0,298.2,308.4,141.89526818713898,49.4,209,0,0,0,0,0,0
1593,L48772,0,298.1,308.4,166.71385015049836,38.2,211,0,0,0,0,0,0
1594,L48773,0,298.0,308.3,161.6873019047547,34.7,213,0,0,0,0,0,0
1595,M16454,1,298.0,308.2,143.78022377929287,51.2,215,0,0,0,0,0,0
1596,L48775,0,298.0,308.2,142.94246573833559,52.9,218,1,0,0,0,1,0
1597,L48776,0,298.0,308.1,196.55898035960138,24.3,0,0,0,0,0,0,0
1598,L48777,0,297.9,308.1,160.32594508819912,40.8,2,0,0,0,0,0,0
1599,L48778,0,297.9,308.0,157.1843524346093,36.7,4,0,0,0,0,0,0
1600,L48779,0,297.9,308.0,156.03243512829306,46.2,6,0,0,0,0,0,0
1601,M16460,1,297.8,307.8,161.58258214963502,43.7,8,0,0,0,0,0,0
1602,L48781,0,297.8,307.8,167.23744892609665,38.2,11,0,0,0,0,0,0
1603,H31016,2,297.8,307.9,167.55160819145564,33.5,13,0,0,0,0,0,0
1604,M16463,1,297.8,307.8,169.85544280408814,32.1,18,0,0,0,0,0,0
1605,L48784,0,297.8,307.8,152.053084433746,39.8,21,0,0,0,0,0,0
1606,L48785,0,297.8,307.8,146.18877814704504,42.5,23,0,0,0,0,0,0
1607,L48786,0,297.8,307.7,157.60323145508795,39.7,25,0,0,0,0,0,0
1608,L48787,0,297.8,307.8,147.86429422895958,48.3,27,0,0,0,0,0,0
1609,L48788,0,297.8,307.7,145.87461888168605,38.0,29,0,0,0,0,0,0
1610,L48789,0,297.7,307.7,165.5619328441821,34.9,31,0,0,0,0,0,0
1611,L48790,0,297.8,307.8,164.72417480322483,37.9,33,0,0,0,0,0,0
1612,M16471,1,297.8,307.9,180.74629733653276,27.3,35,0,0,0,0,0,0
1613,M16472,1,297.9,307.9,161.26842288427605,39.8,38,0,0,0,0,0,0
1614,L48793,0,297.9,308.0,135.71680263507906,62.9,41,0,0,0,0,0,0
1615,M16474,1,297.8,307.9,188.7049987256269,25.8,43,0,0,0,0,0,0
1616,L48795,0,297.8,307.9,151.52948565814768,48.6,46,0,0,0,0,0,0
1617,H31030,2,297.8,307.8,174.04423300887453,30.7,48,0,0,0,0,0,0
1618,L48797,0,297.8,307.8,163.67697725202822,34.3,53,0,0,0,0,0,0
1619,L48798,0,297.9,307.8,134.66960508388246,59.5,55,0,0,0,0,0,0
1620,L48799,0,297.9,307.7,166.504410640259,34.6,57,0,0,0,0,0,0
1621,L48800,0,297.9,307.7,156.24187463853238,43.7,59,0,0,0,0,0,0
